ESTACION;FECHA;HORA_LOCAL;TEMPERATURA (C);HUMEDAD RELATIVA (%);PRESION ESTACION (hPa)
10105;18/01/2022;13;19;69;967.8
10105;18/01/2022;14;19.2;68;968
10105;18/01/2022;15;18.9;69;967.4
10105;18/01/2022;16;20;65;967.4
10105;18/01/2022;17;21.4;65;966.5
10105;18/01/2022;18;20.8;69;964.2
10105;18/01/2022;19;20.2;70;965.6
10105;18/01/2022;20;20;74;963.2
10105;18/01/2022;21;19.8;71;963
10105;18/01/2022;22;19.2;75;963.3
10105;18/01/2022;23;19;75;966.2
10105;19/01/2022;0;18.8;77;967.8
10105;19/01/2022;1;16.6;83;968.4
10105;19/01/2022;2;16.2;84;968.5
10105;19/01/2022;3;16.2;79;968.4
10105;19/01/2022;4;16.2;79;968.4
10105;19/01/2022;5;16;83;968.6
10105;19/01/2022;6;16.2;81;967.2
10105;19/01/2022;7;16.3;82;967.4
10105;19/01/2022;8;16.7;83;968.1
10105;19/01/2022;9;15.8;93;967.4
10105;19/01/2022;10;16.4;94;968
10105;19/01/2022;11;17.6;90;968.1
10105;19/01/2022;12;21.8;75;967.4
10105;19/01/2022;13;24.2;66;966.4
10105;19/01/2022;14;24.4;60;965.4
10105;19/01/2022;15;24.6;68;965
10105;19/01/2022;16;24.6;69;964.2
10105;19/01/2022;17;24.8;68;964.1
10105;19/01/2022;18;24.2;71;963.3
10105;19/01/2022;19;24;74;963.6
10105;19/01/2022;20;24;75;963.8
10105;19/01/2022;21;24;75;963.8
10105;19/01/2022;22;23.5;79;964.8
10105;19/01/2022;23;23.2;82;965.2
10105;20/01/2022;0;23;82;965.4
10105;20/01/2022;1;23;82;965
10105;20/01/2022;2;22.9;82;965
10105;20/01/2022;3;22.7;82;964.8
10105;20/01/2022;4;22.7;82;964.4
10105;20/01/2022;5;22.3;81;964.4
10105;20/01/2022;6;21.8;92;963.7
10105;20/01/2022;7;21.7;94;964
10105;20/01/2022;8;21.9;93;964.6
10105;20/01/2022;9;22;94;965
10105;20/01/2022;10;23.2;86;965
10105;20/01/2022;11;24.8;82;964.6
10105;20/01/2022;12;26.9;73;964.4
10105;20/01/2022;13;28.4;68;964.1
10105;20/01/2022;14;30.1;63;963.4
10105;20/01/2022;15;29.9;66;962.6
10105;20/01/2022;16;29.7;66;961.7
10105;20/01/2022;17;30.1;66;960.6
10105;20/01/2022;18;31;64;960
10105;20/01/2022;19;30.9;63;958.6
10105;20/01/2022;20;29.6;69;958.5
10105;20/01/2022;21;28.8;74;958.1
10105;20/01/2022;22;28.2;75;957.7
10105;20/01/2022;23;27.6;81;960
10105;21/01/2022;0;27.4;84;960
10105;21/01/2022;1;26.8;87;960.2
10105;21/01/2022;2;26.2;88;960.1
10105;21/01/2022;3;25.7;86;959.3
10105;21/01/2022;4;25.2;89;958
10105;21/01/2022;5;24.6;92;956.8
10105;21/01/2022;6;25.2;91;958
10105;21/01/2022;7;25.2;89;956.6
